timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707551928617,317,"vet/payments/config-6,717",200,OK,Stress test 3-7,text,true,,2521,1328,5,5,https://supertails.com/payments/config?currency=INR&country=IN,317,0,0
1707551928680,318,"vet/payments/config-6,717",200,OK,Stress test 3-10,text,true,,2517,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,318,0,0
1707551928844,215,"breed/pages/labrador-6,326",200,OK,Stress test 3-8,text,true,,131215,1317,4,4,https://supertails.com/pages/labrador,168,0,0
1707551928778,351,"home/-5,696",200,OK,Stress test 3-11,text,true,,171302,722,4,4,https://supertails.com/,278,0,111
1707551928935,203,"breed/pages/labrador-6,326",200,OK,Stress test 3-9,text,true,,131200,1317,4,4,https://supertails.com/pages/labrador,159,0,0
1707551929060,167,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-8,text,true,,143986,1322,4,4,https://supertails.com/pages/consult-a-vet,123,0,0
1707551929000,238,"home/-5,696",200,OK,Stress test 3-10,text,true,,171087,722,4,4,https://supertails.com/,159,0,0
1707551929130,206,"home/pages/search-results-1-5,813",200,OK,Stress test 3-11,text,true,,121909,1371,4,4,https://supertails.com/pages/search-results-1?q=pedigree,162,0,0
1707551929140,200,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-9,text,true,,144032,1322,4,4,https://supertails.com/pages/consult-a-vet,155,0,0
1707551929229,232,"vet/products/instant-consult-6,631",200,OK,Stress test 3-8,text,true,,207897,1346,4,4,https://supertails.com/products/instant-consult,159,0,0
1707551929342,208,"vet/products/instant-consult-6,631",200,OK,Stress test 3-9,text,true,,207941,1346,4,4,https://supertails.com/products/instant-consult,158,0,0
1707551929338,225,"home/pages/cat-products-5,814",200,OK,Stress test 3-11,text,true,,148264,1321,4,4,https://supertails.com/pages/cat-products,174,0,0
1707551929239,325,"home/pages/search-results-1-5,813",200,OK,Stress test 3-10,text,true,,121914,1374,4,4,https://supertails.com/pages/search-results-1?q=royalcannon,203,0,0
1707551929565,126,"home/pages/cat-products-5,814",200,OK,Stress test 3-10,text,true,,147832,1321,4,4,https://supertails.com/pages/cat-products,88,0,0
1707551929462,309,"vet/payments/config-6,717",200,OK,Stress test 3-8,text,true,,2526,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,309,0,0
1707551929565,215,"breed/pages/labrador-6,326",200,OK,Stress test 3-11,text,true,,131104,1317,3,3,https://supertails.com/pages/labrador,168,0,0
1707551929552,314,"vet/payments/config-6,717",200,OK,Stress test 3-9,text,true,,2517,1328,3,3,https://supertails.com/payments/config?currency=INR&country=IN,314,0,0
1707551929693,188,"breed/pages/labrador-6,326",200,OK,Stress test 3-10,text,true,,130707,1317,3,3,https://supertails.com/pages/labrador,145,0,0
1707551929782,208,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-11,text,true,,143933,1322,3,3,https://supertails.com/pages/consult-a-vet,161,0,0
1707551929883,166,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-10,text,true,,144328,1322,4,4,https://supertails.com/pages/consult-a-vet,122,0,0
1707551929868,229,"home/-5,696",200,OK,Stress test 3-9,text,true,,171343,722,4,4,https://supertails.com/,156,0,0
1707551929992,207,"vet/products/instant-consult-6,631",200,OK,Stress test 3-11,text,true,,207864,1346,4,4,https://supertails.com/products/instant-consult,159,0,0
1707551930051,233,"vet/products/instant-consult-6,631",200,OK,Stress test 3-10,text,true,,207671,1346,4,4,https://supertails.com/products/instant-consult,156,0,0
